*Step  = 0
*Time  = 0
*Data  = ux;uy;uz
1,0,0,0
290,0,0,0
291,0,0,0
292,0,0,0
293,0,0,0
294,0,0,0
295,0,0,0
296,0,0,0
297,0,0,0
298,0,0,0
299,0,0,0
300,0,0,0
301,0,0,0
302,0,0,0
303,0,0,0
304,0,0,0
305,0,0,0
306,0,0,0
307,0,0,0
308,0,0,0
309,0,0,0
310,0,0,0
311,0,0,0
312,0,0,0
313,0,0,0
314,0,0,0
315,0,0,0
316,0,0,0
317,0,0,0
318,0,0,0
319,0,0,0
320,0,0,0
321,0,0,0
322,0,0,0
323,0,0,0
324,0,0,0
325,0,0,0
326,0,0,0
327,0,0,0
328,0,0,0
329,0,0,0
330,0,0,0
331,0,0,0
332,0,0,0
333,0,0,0
334,0,0,0
335,0,0,0
336,0,0,0
337,0,0,0
338,0,0,0
339,0,0,0
340,0,0,0
341,0,0,0
342,0,0,0
343,0,0,0
344,0,0,0
345,0,0,0
346,0,0,0
347,0,0,0
348,0,0,0
349,0,0,0
350,0,0,0
351,0,0,0
352,0,0,0
353,0,0,0
354,0,0,0
355,0,0,0
356,0,0,0
357,0,0,0
358,0,0,0
359,0,0,0
360,0,0,0
361,0,0,0
458,0,0,0
459,0,0,0
460,0,0,0
461,0,0,0
462,0,0,0
463,0,0,0
464,0,0,0
465,0,0,0
466,0,0,0
467,0,0,0
468,0,0,0
469,0,0,0
470,0,0,0
471,0,0,0
472,0,0,0
473,0,0,0
474,0,0,0
475,0,0,0
476,0,0,0
477,0,0,0
478,0,0,0
479,0,0,0
480,0,0,0
481,0,0,0
482,0,0,0
771,0,0,0
772,0,0,0
773,0,0,0
774,0,0,0
775,0,0,0
776,0,0,0
777,0,0,0
778,0,0,0
779,0,0,0
780,0,0,0
781,0,0,0
782,0,0,0
783,0,0,0
784,0,0,0
785,0,0,0
786,0,0,0
787,0,0,0
788,0,0,0
789,0,0,0
790,0,0,0
791,0,0,0
792,0,0,0
793,0,0,0
794,0,0,0
795,0,0,0
796,0,0,0
797,0,0,0
798,0,0,0
799,0,0,0
800,0,0,0
801,0,0,0
802,0,0,0
803,0,0,0
804,0,0,0
805,0,0,0
806,0,0,0
807,0,0,0
808,0,0,0
809,0,0,0
810,0,0,0
811,0,0,0
812,0,0,0
813,0,0,0
814,0,0,0
815,0,0,0
816,0,0,0
817,0,0,0
818,0,0,0
819,0,0,0
820,0,0,0
821,0,0,0
822,0,0,0
823,0,0,0
824,0,0,0
825,0,0,0
826,0,0,0
827,0,0,0
828,0,0,0
829,0,0,0
830,0,0,0
831,0,0,0
832,0,0,0
833,0,0,0
834,0,0,0
835,0,0,0
836,0,0,0
837,0,0,0
838,0,0,0
839,0,0,0
840,0,0,0
841,0,0,0
842,0,0,0
939,0,0,0
940,0,0,0
941,0,0,0
942,0,0,0
943,0,0,0
944,0,0,0
945,0,0,0
946,0,0,0
947,0,0,0
948,0,0,0
949,0,0,0
950,0,0,0
951,0,0,0
952,0,0,0
953,0,0,0
954,0,0,0
955,0,0,0
956,0,0,0
957,0,0,0
958,0,0,0
959,0,0,0
960,0,0,0
961,0,0,0
962,0,0,0
*Step  = 1
*Time  = 0.1
*Data  = ux;uy;uz
1,0.00185258742809,0.00694455944617,-0.0617157820238
290,-0.00093841536325,0.00162928286988,-0.0229154992431
291,-0.000441501557856,0.000600960584372,-0.022018575822
292,-0.000230164288456,0.000289398772225,-0.0217782056958
293,-0.000135969146033,0.000162578549699,-0.0216731028304
294,-6.62804559307e-05,8.53903050409e-05,-0.0216219925547
295,1.16676950054e-05,4.38894359633e-05,-0.0216036411796
296,0.000100384148211,3.99752065393e-05,-0.0216200229099
297,0.000199742094985,7.24322791889e-05,-0.0216710515154
298,0.00034399969748,0.000135915201598,-0.0217778469315
299,0.000681992014398,0.000300728187987,-0.0220201967954
300,0.00162494884552,0.00094252202652,-0.0229175658524
301,0.00610764970943,0.000637566441269,-0.0254247089986
302,0.0082438569996,0.00207322694806,-0.0273844161564
303,0.00904366772725,0.00420126535931,-0.0286350051386
304,0.00866020206602,0.0064962320454,-0.0294301740379
305,0.00736592672826,0.00858499192747,-0.0299003661924
306,0.00540395341313,0.0102173450444,-0.0301484120875
307,0.00301351539159,0.0112360472868,-0.0302253734456
308,0.000434980706161,0.011547730333,-0.0301487534473
309,-0.00207991457694,0.0111142771094,-0.0299015498517
310,-0.00424674631648,0.00995439253006,-0.0294323292102
311,-0.00573002147813,0.0081623864104,-0.0286373634874
312,-0.00610548267811,0.00592096614951,-0.0273865179385
313,-0.00497646271663,0.003608592043,-0.0254251908274
314,0,0,-0.0174930383495
315,0,0,-0.0172185865529
316,0,0,-0.0172890650879
317,0,0,-0.0172667015893
318,0,0,-0.0172519725895
319,0,0,-0.0172403903819
320,0,0,-0.0172496153095
321,0,0,-0.0172644832543
322,0,0,-0.0172890192795
323,0,0,-0.0172211637412
324,0,0,-0.0174970210593
325,0.00542883191616,-0.00015675019335,-0.0214891562725
326,0.00749094028708,0.00139586610085,-0.0230995326217
327,0.00829566756653,0.00349747672735,-0.0242597199255
328,0.0079310343449,0.00568319610833,-0.024953004618
329,0.00672470833247,0.00764373521908,-0.0253630272591
330,0.00490863718838,0.00915685315561,-0.0255732740338
331,0.00270660464883,0.0100957361038,-0.0256377928284
332,0.000331235141298,0.0103818287265,-0.0255728656816
333,-0.00199557754471,0.00997880246657,-0.0253634347607
334,-0.00402039473219,0.00888728627046,-0.0249547634486
335,-0.00543306722454,0.00718048005182,-0.0242622588173
336,-0.005791594895,0.00495794721138,-0.0231018120193
337,-0.00478487682946,0.00258084253359,-0.0214897648626
338,-0.00104034757763,0.000795722496472,-0.0151021358395
339,-0.000814350769765,-0.000210644226681,-0.0143612867483
340,-0.000618182571712,-0.000450142732788,-0.0143247823269
341,-0.000543088254574,-0.000588081339032,-0.0143472756015
342,-0.000399611073992,-0.000701070484225,-0.0143484382308
343,-0.000211034147118,-0.000786056236433,-0.0143475280436
344,-4.75701856774e-06,-0.000806913615337,-0.0143467160197
345,0.000176456953363,-0.000780907821262,-0.0143457756637
346,0.000310722855744,-0.00069886235577,-0.0143248693807
347,0.000600680164451,-0.000589031873032,-0.0143632817186
348,0.00129909012379,0.000170215515051,-0.0151042546709
349,0.00454750953981,-6.66511945659e-05,-0.0171127829525
350,0.00662472291418,0.000943115118583,-0.0188518758356
351,0.00731804535815,0.00281478631083,-0.0198300104065
352,0.00699922696826,0.00481891894025,-0.0204315576809
353,0.00591220680079,0.00658037786509,-0.0207668639997
354,0.00429666926028,0.00792718063652,-0.0209377215742
355,0.00234730513307,0.00875731348789,-0.0209887958069
356,0.000245261224781,0.00901117894417,-0.0209369305574
357,-0.00182453970791,0.00865235498398,-0.02076692657
358,-0.003645679149,0.00767382462138,-0.0204331071243
359,-0.00492737690267,0.00610084633102,-0.0198323832368
360,-0.00526730106293,0.00413278327759,-0.0188542376433
361,-0.00397551416121,0.00221691480134,-0.0171130372942
458,0,0,0
459,0,0,0
460,0,0,0
461,0,0,0
462,0,0,0
463,0,0,0
464,0,0,0
465,0,0,0
466,0,0,0
467,0,0,0
468,0,0,0
469,0,0,0
470,0,0,0
